id,created_at,updated_at,category,content-type,display_name,filename,folder_id,hidden,hidden_for_user,lock_at,lock_explanation,lock_info,locked,locked_for_user,media_entry_id,mime_class,modified_at,size,thumbnail_url,unlock_at,upload_status,url,uuid,visibility_level
10500000172281764,2025-01-05T07:56:05Z,2025-01-05T07:56:05Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch09.ppt,jhtp10_ch09.ppt,10500000021368031,False,False,,,,False,False,,ppt,2016-11-23T18:58:16Z,13341184,,,success,https://canvas.instructure.com/files/1050~172281764/download?download_frd=1&verifier=ud01Fyay6YgtKuIvrnIyCrGHDRnbRotB5iSq4FRE,ud01Fyay6YgtKuIvrnIyCrGHDRnbRotB5iSq4FRE,inherit
10500000172281765,2025-01-05T07:56:05Z,2025-01-05T07:56:05Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch10.ppt,jhtp10_ch10.ppt,10500000021368032,False,False,,,,False,False,,ppt,2016-11-23T18:57:38Z,16177664,,,success,https://canvas.instructure.com/files/1050~172281765/download?download_frd=1&verifier=QjUdjsuBQtcqAEfPApvmSqDwVFZPpxmB5rlkpiZg,QjUdjsuBQtcqAEfPApvmSqDwVFZPpxmB5rlkpiZg,inherit
10500000172281779,2025-01-05T07:56:07Z,2025-01-12T15:46:40Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch11.ppt,jhtp10_ch11.ppt,10500000021368040,False,False,,,,False,False,,ppt,2016-11-23T18:57:49Z,12566528,,,success,https://canvas.instructure.com/files/1050~172281779/download?download_frd=1&verifier=E5kmZMv00aaAGUyJby2Z8TWLzpsrrSN8NeHCSvm1,E5kmZMv00aaAGUyJby2Z8TWLzpsrrSN8NeHCSvm1,inherit
10500000172281848,2025-01-05T07:56:13Z,2025-01-11T01:56:18Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch12.ppt,jhtp10_ch12.ppt,10500000021368059,False,False,,,,False,False,,ppt,2016-11-23T18:57:46Z,24051200,,,success,https://canvas.instructure.com/files/1050~172281848/download?download_frd=1&verifier=0w4riTH7MZDgntBRejnaFKK0YMgJwdDxXGYeydQB,0w4riTH7MZDgntBRejnaFKK0YMgJwdDxXGYeydQB,inherit
10500000172281867,2025-01-05T07:56:15Z,2025-01-11T17:55:58Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch13.ppt,jhtp10_ch13.ppt,10500000021368062,False,False,,,,False,False,,ppt,2016-11-23T18:58:05Z,11046912,,,success,https://canvas.instructure.com/files/1050~172281867/download?download_frd=1&verifier=vykPX7rYAl4viEPa9BvHtYvrOt5OPWR887UaUERC,vykPX7rYAl4viEPa9BvHtYvrOt5OPWR887UaUERC,inherit
10500000172281795,2025-01-05T07:56:08Z,2025-01-15T22:02:08Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch14.ppt,jhtp10_ch14.ppt,10500000021368045,False,False,,,,False,False,,ppt,2016-11-23T18:57:53Z,13060096,,,success,https://canvas.instructure.com/files/1050~172281795/download?download_frd=1&verifier=cxRObbLwDZDwLbWFWDILyZn8ytwDRrTqj7E2UKpt,cxRObbLwDZDwLbWFWDILyZn8ytwDRrTqj7E2UKpt,inherit
10500000172281864,2025-01-05T07:56:14Z,2025-01-15T17:48:30Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch15.ppt,jhtp10_ch15.ppt,10500000021368061,False,False,,,,False,False,,ppt,2016-11-23T18:57:39Z,11316736,,,success,https://canvas.instructure.com/files/1050~172281864/download?download_frd=1&verifier=ZWRJc437Oa9zKzc2vUzNh7PKn2d8tELFhXCaJ1sJ,ZWRJc437Oa9zKzc2vUzNh7PKn2d8tELFhXCaJ1sJ,inherit
10500000172281756,2025-01-05T07:56:04Z,2025-01-05T07:56:04Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch16.ppt,jhtp10_ch16.ppt,10500000021368026,False,False,,,,False,False,,ppt,2016-11-23T18:58:04Z,13934080,,,success,https://canvas.instructure.com/files/1050~172281756/download?download_frd=1&verifier=GqConjF0w5IhMrdU79n4ss4NkA3pU3d9SHkayvb2,GqConjF0w5IhMrdU79n4ss4NkA3pU3d9SHkayvb2,inherit
10500000172281820,2025-01-05T07:56:10Z,2025-01-05T07:56:10Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch17.ppt,jhtp10_ch17.ppt,10500000021368051,False,False,,,,False,False,,ppt,2016-11-23T18:57:36Z,14189056,,,success,https://canvas.instructure.com/files/1050~172281820/download?download_frd=1&verifier=Q6sPNAtxUV4FP9SgEtjTADY5nejAlyeKExcM8nGs,Q6sPNAtxUV4FP9SgEtjTADY5nejAlyeKExcM8nGs,inherit
10500000172281841,2025-01-05T07:56:12Z,2025-01-05T07:56:12Z,uncategorized,application/vnd.ms-powerpoint,jhtp10_ch18.ppt,jhtp10_ch18.ppt,10500000021368056,False,False,,,,False,False,,ppt,2016-11-23T18:58:10Z,9792512,,,success,https://canvas.instructure.com/files/1050~172281841/download?download_frd=1&verifier=p7RHt7hraAkiXbqnHwu7ebgrDwhBIv96rSJPVzXs,p7RHt7hraAkiXbqnHwu7ebgrDwhBIv96rSJPVzXs,inherit
