id,created_at,updated_at,category,content-type,display_name,filename,folder_id,hidden,hidden_for_user,lock_at,locked,locked_for_user,media_entry_id,mime_class,modified_at,size,thumbnail_url,unlock_at,upload_status,url,uuid,visibility_level
10500000182758908,2025-10-03T19:02:13Z,2025-10-07T13:56:57Z,uncategorized,application/pdf,lec15.pdf,lec15.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-03T19:02:13Z,305791,,,success,https://canvas.instructure.com/files/1050~182758908/download?download_frd=1&verifier=w1YrwcAZz5xqtTeUXm9Ws6y0keUvl795hFIGaJPT,w1YrwcAZz5xqtTeUXm9Ws6y0keUvl795hFIGaJPT,inherit
10500000182909809,2025-10-07T03:25:20Z,2025-10-07T13:56:57Z,uncategorized,application/pdf,lec16.pdf,lec16.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-07T03:25:20Z,408967,,,success,https://canvas.instructure.com/files/1050~182909809/download?download_frd=1&verifier=35IhpvcaLQsG06lV8brIr214WbMVT5iLgcYrQyhO,35IhpvcaLQsG06lV8brIr214WbMVT5iLgcYrQyhO,inherit
10500000183005421,2025-10-08T18:44:56Z,2025-10-17T15:54:27Z,uncategorized,application/pdf,lec17.pdf,lec17.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-08T18:44:56Z,542613,,,success,https://canvas.instructure.com/files/1050~183005421/download?download_frd=1&verifier=CbvxBMatAaXu12zv80z7UFdpmFlaMpQsLzCCCKtH,CbvxBMatAaXu12zv80z7UFdpmFlaMpQsLzCCCKtH,inherit
10500000183120019,2025-10-10T19:09:23Z,2025-10-14T16:32:49Z,uncategorized,application/pdf,lec18.pdf,lec18.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-10T19:09:23Z,341363,,,success,https://canvas.instructure.com/files/1050~183120019/download?download_frd=1&verifier=lsMLknsTO1mPE3iaRHWOKKTmMslqrNVorFiceD94,lsMLknsTO1mPE3iaRHWOKKTmMslqrNVorFiceD94,inherit
10500000183233267,2025-10-13T18:41:16Z,2025-10-14T16:32:49Z,uncategorized,application/pdf,lec19.pdf,lec19.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-13T18:41:16Z,368408,,,success,https://canvas.instructure.com/files/1050~183233267/download?download_frd=1&verifier=KgI2v0B87mt9uIp0sxTegsuWkH4URHTBKkOl9ecg,KgI2v0B87mt9uIp0sxTegsuWkH4URHTBKkOl9ecg,inherit
10500000183352413,2025-10-15T19:07:41Z,2025-10-24T20:29:06Z,uncategorized,application/pdf,lec20.pdf,lec20.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-15T19:07:40Z,431706,,,success,https://canvas.instructure.com/files/1050~183352413/download?download_frd=1&verifier=T96x0K9WKuccASKkZ99UPRURr99lDcfk1MlXLnUH,T96x0K9WKuccASKkZ99UPRURr99lDcfk1MlXLnUH,inherit
10500000181956046,2025-09-18T15:00:22Z,2025-09-18T15:05:39Z,uncategorized,application/pdf,quiz_1_sol.pdf,quiz_1_sol.pdf,10500000022424588,False,False,,False,False,,pdf,2025-09-18T15:00:22Z,85971,,,success,https://canvas.instructure.com/files/1050~181956046/download?download_frd=1&verifier=b44Z8XHLtOT8DvuunkjQehvT3rm2PbOJTv5pRPhI,b44Z8XHLtOT8DvuunkjQehvT3rm2PbOJTv5pRPhI,inherit
10500000181956045,2025-09-18T15:00:21Z,2025-09-18T15:05:19Z,uncategorized,application/pdf,quiz_1.pdf,quiz_1.pdf,10500000022424588,False,False,,False,False,,pdf,2025-09-18T15:00:21Z,82045,,,success,https://canvas.instructure.com/files/1050~181956045/download?download_frd=1&verifier=uLiAzF2j58M0X1mu7L7XC1vJp6mK99S0TWRAtnJT,uLiAzF2j58M0X1mu7L7XC1vJp6mK99S0TWRAtnJT,inherit
10500000181956049,2025-09-18T15:00:23Z,2025-09-18T15:08:35Z,uncategorized,application/pdf,quiz_2_sol.pdf,quiz_2_sol.pdf,10500000022424588,False,False,,False,False,,pdf,2025-09-18T15:00:23Z,93350,,,success,https://canvas.instructure.com/files/1050~181956049/download?download_frd=1&verifier=kdu0Gn1Fk7FsvHu84gVTMoNn4cB3lC3vlNicCwVB,kdu0Gn1Fk7FsvHu84gVTMoNn4cB3lC3vlNicCwVB,inherit
10500000181956047,2025-09-18T15:00:23Z,2025-09-18T15:06:02Z,uncategorized,application/pdf,quiz_2.pdf,quiz_2.pdf,10500000022424588,False,False,,False,False,,pdf,2025-09-18T15:00:23Z,92257,,,success,https://canvas.instructure.com/files/1050~181956047/download?download_frd=1&verifier=Y2jtqDOPJhg2sJQlFsxevLnJmN78HqaxA2ConMTi,Y2jtqDOPJhg2sJQlFsxevLnJmN78HqaxA2ConMTi,inherit
